Date and Time	Latitude of location reported by game	Longitude of location reported by game
2024-03-10T13:35:24.448Z	0	0
2024-03-10T15:20:23.201Z	0	0
2024-03-10T15:25:49.489Z	0	0
2024-03-10T15:27:24.643Z	0	0
2024-03-10T15:33:08.387Z	52.317089	13.128235
2024-03-10T15:33:30.182Z	0	0
2024-03-10T15:34:52.633Z	0	0
2024-03-10T15:35:58.748Z	0	0
2024-03-10T15:40:17.163Z	0	0
2024-03-10T20:28:30.178Z	52.318305	13.127779
2024-03-10T20:46:48.694Z	52.318305	13.127779
2024-03-11T07:30:27.690Z	52.318305	13.127779
2024-03-11T12:43:41.824Z	52.318305	13.127779
2024-03-11T12:48:48.212Z	0	0
2024-03-11T12:54:00.043Z	0	0
2024-03-11T12:55:07.440Z	0	0
2024-03-11T12:59:22.849Z	0	0
2024-03-11T13:04:57.372Z	0	0
2024-03-11T13:10:10.043Z	0	0
2024-03-11T13:14:02.458Z	0	0
2024-03-11T13:15:38.982Z	0	0
2024-03-11T13:19:38.405Z	0	0
2024-03-11T13:21:45.705Z	0	0
2024-03-11T13:24:51.290Z	0	0
2024-03-11T13:26:27.891Z	0	0
2024-03-11T13:26:48.728Z	0	0
2024-03-11T13:26:52.831Z	0	0
2024-03-11T13:27:36.633Z	0	0
2024-03-11T13:32:53.727Z	0	0
2024-03-11T13:37:53.096Z	0	0
2024-03-11T13:38:04.401Z	0	0
2024-03-11T13:38:07.940Z	0	0
2024-03-11T13:38:11.500Z	0	0
2024-03-11T13:38:15.069Z	0	0
2024-03-11T13:38:19.126Z	0	0
2024-03-11T13:38:22.919Z	0	0
2024-03-11T13:38:26.515Z	0	0
2024-03-11T13:38:29.941Z	0	0
2024-03-11T13:38:50.419Z	0	0
2024-03-11T13:38:53.951Z	0	0
2024-03-11T13:39:01.096Z	0	0
2024-03-11T13:39:20.923Z	0	0
2024-03-11T13:39:30.133Z	0	0
2024-03-11T13:39:51.366Z	0	0
2024-03-11T13:39:54.411Z	0	0
2024-03-11T13:39:57.927Z	0	0
2024-03-11T13:40:02.375Z	0	0
2024-03-11T13:42:04.015Z	0	0
2024-03-11T13:42:54.446Z	0	0
2024-03-11T13:43:42.503Z	0	0
2024-03-11T13:44:10.459Z	0	0
2024-03-11T13:45:03.546Z	52.348655	13.104668
2024-03-11T13:54:03.268Z	0	0
2024-03-11T13:54:37.770Z	0	0
2024-03-11T13:55:06.620Z	0	0
2024-03-11T13:55:29.540Z	0	0
2024-03-11T13:56:11.401Z	0	0
2024-03-11T13:56:30.875Z	0	0
2024-03-11T13:57:04.844Z	0	0
2024-03-11T13:57:07.887Z	0	0
2024-03-11T13:57:10.896Z	0	0
2024-03-11T13:57:13.489Z	0	0
2024-03-11T14:00:47.910Z	0	0
2024-03-11T14:00:51.921Z	0	0
2024-03-11T14:02:28.449Z	0	0
2024-03-11T14:03:50.527Z	0	0
2024-03-11T14:03:53.968Z	0	0
2024-03-11T14:03:57.980Z	0	0
2024-03-11T14:04:02.980Z	0	0
2024-03-11T14:04:06.938Z	0	0
2024-03-11T14:04:10.957Z	0	0
2024-03-11T14:04:14.975Z	0	0
2024-03-11T14:04:18.863Z	0	0
2024-03-11T14:04:22.876Z	0	0
2024-03-11T14:04:26.468Z	0	0
2024-03-11T14:04:29.385Z	0	0
2024-03-11T14:04:32.822Z	0	0
2024-03-11T14:04:41.936Z	0	0
2024-03-11T14:04:45.808Z	0	0
2024-03-11T14:05:09.986Z	0	0
2024-03-11T14:05:38.182Z	0	0
2024-03-11T14:05:41.981Z	0	0
2024-03-11T14:08:39.617Z	0	0
2024-03-11T14:13:56.734Z	0	0
2024-03-11T14:19:07.889Z	0	0
2024-03-11T14:24:19.832Z	0	0
2024-03-11T14:29:25.906Z	0	0
2024-03-11T14:34:52.606Z	0	0
2024-03-11T14:39:58.592Z	0	0
2024-03-11T14:45:49.394Z	0	0
2024-03-11T15:12:34.142Z	0	0
2024-03-11T15:14:13.563Z	0	0
2024-03-11T15:17:47.566Z	0	0
2024-03-11T15:18:14.282Z	52.370973	13.132806
2024-03-11T15:21:13.375Z	0	0
2024-03-11T15:21:49.655Z	0	0
2024-03-11T15:22:52.666Z	0	0
2024-03-11T15:23:43.543Z	0	0
2024-03-11T15:28:59.504Z	0	0
2024-03-11T15:34:20.033Z	0	0
2024-03-11T15:36:32.534Z	0	0
2024-03-11T15:38:02.453Z	0	0
2024-03-11T15:45:19.199Z	0	0
2024-03-11T15:54:03.794Z	0	0
2024-03-11T16:00:28.789Z	0	0
2024-03-11T16:10:14.282Z	52.370973	13.132806
2024-03-11T16:10:35.592Z	0	0
2024-03-11T16:10:41.060Z	0	0
2024-03-11T16:10:44.957Z	0	0
2024-03-11T16:10:50.966Z	0	0
2024-03-11T16:10:53.493Z	0	0
2024-03-11T16:10:58.522Z	0	0
2024-03-11T16:11:01.508Z	0	0
2024-03-11T16:11:08.984Z	0	0
2024-03-11T16:11:09.776Z	52.372672	13.142867
2024-03-11T16:11:10.075Z	52.372672	13.142867
2024-03-11T16:11:11.685Z	52.372672	13.142867
2024-03-11T16:11:11.817Z	52.372672	13.142867
2024-03-11T16:11:12.881Z	0	0
2024-03-11T16:11:16.690Z	0	0
2024-03-12T12:47:01.387Z	0	0
2024-03-12T12:47:07.808Z	0	0
2024-03-12T12:47:20.799Z	0	0
2024-03-12T12:47:23.696Z	0	0
2024-03-12T12:47:26.682Z	0	0
2024-03-12T12:47:31.103Z	0	0
2024-03-12T12:48:05.279Z	0	0
2024-03-12T12:52:11.509Z	0	0
2024-03-12T12:52:15.305Z	0	0
2024-03-12T12:52:50.952Z	0	0
2024-03-12T12:52:54.047Z	0	0
2024-03-12T12:52:56.551Z	0	0
2024-03-12T12:53:01.590Z	0	0
2024-03-12T12:53:35.505Z	0	0
2024-03-12T12:57:42.377Z	0	0
2024-03-12T12:57:45.583Z	0	0
2024-03-12T12:58:29.837Z	0	0
2024-03-12T12:58:34.940Z	0	0
2024-03-12T12:58:38.114Z	0	0
2024-03-12T12:58:43.070Z	0	0
2024-03-12T12:58:47.255Z	0	0
2024-03-12T12:59:17.264Z	0	0
2024-03-12T12:59:47.923Z	0	0
2024-03-12T13:00:17.940Z	0	0
2024-03-12T13:00:48.003Z	0	0
2024-03-12T13:01:18.026Z	0	0
2024-03-12T13:01:48.038Z	0	0
2024-03-12T13:02:19.066Z	0	0
2024-03-12T13:02:52.490Z	0	0
2024-03-12T13:02:55.594Z	0	0
2024-03-12T13:04:00.433Z	0	0
2024-03-12T13:04:03.423Z	0	0
2024-03-12T13:04:06.991Z	0	0
2024-03-12T13:04:11.536Z	0	0
2024-03-12T13:04:41.420Z	0	0
2024-03-12T13:05:11.471Z	0	0
2024-03-12T13:05:42.886Z	0	0
2024-03-12T13:06:13.074Z	0	0
2024-03-12T13:06:42.427Z	0	0
2024-03-12T13:07:13.405Z	0	0
2024-03-12T13:07:50.178Z	0	0
2024-03-12T13:08:20.685Z	0	0
2024-03-12T13:08:50.405Z	0	0
2024-03-12T13:09:20.441Z	0	0
2024-03-12T13:09:50.447Z	0	0
2024-03-12T13:10:25.276Z	0	0
2024-03-12T13:10:55.439Z	0	0
2024-03-12T13:11:25.916Z	0	0
2024-03-12T13:11:55.976Z	0	0
2024-03-12T13:12:26.994Z	0	0
2024-03-12T13:12:56.729Z	0	0
2024-03-12T13:13:30.275Z	0	0
2024-03-12T13:13:32.765Z	0	0
2024-03-12T13:14:03.410Z	0	0
2024-03-12T13:14:43.195Z	0	0
2024-03-12T13:15:13.437Z	0	0
2024-03-12T13:15:44.357Z	0	0
2024-03-12T13:16:15.356Z	0	0
2024-03-12T13:16:45.863Z	0	0
2024-03-12T13:17:15.419Z	0	0
2024-03-12T13:17:46.403Z	0	0
2024-03-12T13:18:17.393Z	0	0
2024-03-12T13:18:21.042Z	0	0
2024-03-12T13:19:00.028Z	0	0
2024-03-12T13:19:02.617Z	0	0
2024-03-12T13:19:07.165Z	0	0
2024-03-12T13:19:10.355Z	0	0
2024-03-12T13:19:13.372Z	0	0
2024-03-12T13:19:18.023Z	0	0
2024-03-12T13:23:27.223Z	0	0
2024-03-12T13:24:32.123Z	0	0
2024-03-12T13:24:35.434Z	0	0
2024-03-12T13:24:39.859Z	0	0
2024-03-12T13:25:10.915Z	0	0
2024-03-12T13:25:51.816Z	0	0
2024-03-12T13:25:54.411Z	0	0
2024-03-12T13:26:24.979Z	0	0
2024-03-12T13:26:56.039Z	0	0
2024-03-12T13:27:25.492Z	0	0
2024-03-12T14:30:40.332Z	0	0
2024-03-12T14:31:20.650Z	0	0
2024-03-12T14:31:51.687Z	0	0
2024-03-12T14:32:23.069Z	0	0
2024-03-12T14:32:53.548Z	0	0
2024-03-12T14:33:23.873Z	0	0
2024-03-12T14:33:53.849Z	0	0
2024-03-12T14:34:24.451Z	0	0
2024-03-12T14:34:58.214Z	0	0
2024-03-12T14:35:28.378Z	0	0
2024-03-12T14:35:59.037Z	0	0
2024-03-12T14:36:03.517Z	0	0
2024-03-12T14:36:06.604Z	0	0
2024-03-12T14:36:09.570Z	0	0
2024-03-12T14:36:20.571Z	0	0
2024-03-12T14:36:24.550Z	0	0
2024-03-12T14:36:27.487Z	0	0
2024-03-12T14:37:00.878Z	0	0
2024-03-12T14:41:03.671Z	0	0
2024-03-12T14:41:08.489Z	0	0
2024-03-12T14:41:11.715Z	0	0
2024-03-12T14:41:16.131Z	0	0
2024-03-12T14:46:27.408Z	0	0
2024-03-12T14:46:31.206Z	0	0
2024-03-12T14:46:34.834Z	0	0
2024-03-12T14:46:39.353Z	0	0
2024-03-12T14:51:28.744Z	0	0
2024-03-12T14:51:32.529Z	0	0
2024-03-12T14:52:02.964Z	0	0
2024-03-12T14:52:33.164Z	0	0
2024-03-12T14:53:02.726Z	0	0
2024-03-12T14:53:33.493Z	0	0
2024-03-12T14:54:12.535Z	0	0
2024-03-12T14:54:43.907Z	0	0
2024-03-12T14:55:14.599Z	0	0
2024-03-12T14:55:44.916Z	0	0
2024-03-12T14:56:15.877Z	0	0
2024-03-12T14:56:46.222Z	0	0
2024-03-12T14:57:17.173Z	0	0
2024-03-12T14:57:47.457Z	0	0
2024-03-12T15:38:42.829Z	52.342725	14.555047
2024-03-12T15:38:47.403Z	52.342942	14.55416
2024-03-12T15:39:30.246Z	0	0
2024-03-12T15:39:34.351Z	0	0
2024-03-12T15:39:38.310Z	0	0
2024-03-12T15:39:41.218Z	0	0
2024-03-12T15:39:45.332Z	0	0
2024-03-12T15:40:15.875Z	0	0
2024-03-12T15:40:46.160Z	0	0
2024-03-12T15:44:15.373Z	0	0
2024-03-12T15:44:18.467Z	0	0
2024-03-12T15:44:21.919Z	0	0
2024-03-12T15:47:15.466Z	52.340014	14.55213
2024-03-12T15:47:52.039Z	52.339645	14.553163
2024-03-12T15:48:00.710Z	52.33938	14.551756
2024-03-12T15:48:05.828Z	0	0
2024-03-12T15:49:17.897Z	0	0
2024-03-12T15:50:20.327Z	0	0
2024-03-12T15:52:10.522Z	52.337922	14.548484
2024-03-12T15:53:48.842Z	52.337809	14.547081
2024-03-12T15:54:57.132Z	0	0
2024-03-12T15:55:01.215Z	0	0
2024-03-12T15:56:18.771Z	0	0
2024-03-12T15:56:50.743Z	0	0
2024-03-12T15:56:53.896Z	0	0
2024-03-12T15:57:50.151Z	0	0
2024-03-12T16:00:23.507Z	0	0
2024-03-12T16:00:35.844Z	0	0
2024-03-12T16:02:09.467Z	0	0
2024-03-12T16:03:13.643Z	0	0
2024-03-12T16:05:51.281Z	0	0
2024-03-12T16:06:03.487Z	0	0
2024-03-12T16:06:40.179Z	0	0
2024-03-12T16:06:44.359Z	0	0
2024-03-12T16:07:32.136Z	0	0
2024-03-12T16:10:51.827Z	0	0
2024-03-12T16:10:56.232Z	0	0
2024-03-12T16:11:00.089Z	0	0
2024-03-12T16:11:10.356Z	0	0
2024-03-12T16:11:41.731Z	0	0
2024-03-12T16:11:49.051Z	0	0
2024-03-12T16:11:52.850Z	0	0
2024-03-12T16:11:56.472Z	0	0
2024-03-12T16:12:00.132Z	0	0
2024-03-12T16:12:04.625Z	0	0
2024-03-12T16:12:09.355Z	0	0
2024-03-12T16:12:12.609Z	0	0
2024-03-12T16:12:15.522Z	0	0
2024-03-12T16:12:18.473Z	0	0
2024-03-12T16:12:22.026Z	0	0
2024-03-12T16:12:34.841Z	0	0
2024-03-12T16:12:39.158Z	0	0
2024-03-12T16:12:43.026Z	0	0
2024-03-12T16:12:46.889Z	0	0
2024-03-12T16:12:50.209Z	0	0
2024-03-12T16:13:56.468Z	52.346878	14.549762
2024-03-12T16:14:00.554Z	0	0
2024-03-12T16:14:46.793Z	0	0
2024-03-12T16:15:32.611Z	0	0
2024-03-12T16:15:39.363Z	0	0
2024-03-12T16:15:57.098Z	0	0
2024-03-12T16:17:11.085Z	0	0
2024-03-12T16:17:57.887Z	0	0
2024-03-13T07:29:44.477Z	52.335588	14.543688
2024-03-13T07:30:35.833Z	0	0
2024-03-13T07:30:38.776Z	0	0
2024-03-13T07:30:42.256Z	0	0
2024-03-13T07:35:13.139Z	0	0
2024-03-13T07:35:46.873Z	0	0
2024-03-13T07:35:50.004Z	0	0
2024-03-13T07:35:54.670Z	0	0
2024-03-13T07:40:37.037Z	0	0
2024-03-13T07:41:10.761Z	0	0
2024-03-13T07:41:14.334Z	0	0
2024-03-13T07:41:18.462Z	0	0
2024-03-13T07:44:17.644Z	0	0
2024-03-13T07:44:21.229Z	0	0
2024-03-13T07:45:14.792Z	0	0
2024-03-13T07:46:28.164Z	0	0
2024-03-13T07:47:04.395Z	0	0
2024-03-13T07:48:08.292Z	0	0
2024-03-13T07:49:36.554Z	52.338929	14.548964
2024-03-13T07:51:24.531Z	52.339307	14.551169
2024-03-13T07:52:14.220Z	52.33938	14.551756
2024-03-13T07:53:19.857Z	52.340427	14.551199
2024-03-13T07:54:19.452Z	0	0
2024-03-13T07:54:42.360Z	52.341592	14.550606
2024-03-13T07:54:45.054Z	52.341129	14.551216
2024-03-13T07:54:48.009Z	0	0
2024-03-13T07:54:51.520Z	0	0
2024-03-13T07:55:27.666Z	0	0
2024-03-13T09:25:05.064Z	52.342369	14.550477
2024-03-13T09:25:28.351Z	0	0
2024-03-13T09:25:31.481Z	0	0
2024-03-13T09:26:17.960Z	0	0
2024-03-13T09:27:21.669Z	0	0
2024-03-13T09:28:51.070Z	0	0
2024-03-13T09:28:55.675Z	0	0
2024-03-13T09:30:02.443Z	0	0
2024-03-13T09:30:05.787Z	0	0
2024-03-13T09:30:09.126Z	0	0
2024-03-13T09:30:14.340Z	0	0
2024-03-13T09:30:24.134Z	0	0
2024-03-13T09:31:02.972Z	0	0
2024-03-13T09:34:18.152Z	0	0
2024-03-13T09:35:23.249Z	0	0
2024-03-13T09:35:26.932Z	0	0
2024-03-13T09:35:30.545Z	0	0
2024-03-13T09:35:33.698Z	0	0
2024-03-13T09:35:38.592Z	0	0
2024-03-13T09:36:08.903Z	0	0
2024-03-13T09:36:39.510Z	0	0
2024-03-13T09:37:10.798Z	0	0
2024-03-13T09:37:42.279Z	0	0
2024-03-13T09:38:12.910Z	0	0
2024-03-13T09:38:42.937Z	0	0
2024-03-13T09:39:13.826Z	0	0
2024-03-13T09:39:44.894Z	0	0
2024-03-13T09:40:14.499Z	0	0
2024-03-13T09:40:45.323Z	0	0
2024-03-13T09:41:15.566Z	0	0
2024-03-13T09:41:45.886Z	0	0
2024-03-13T09:42:16.906Z	0	0
2024-03-13T09:42:47.345Z	0	0
2024-03-13T09:43:17.953Z	0	0
2024-03-13T09:43:48.998Z	0	0
2024-03-13T09:44:19.159Z	0	0
2024-03-13T09:44:50.148Z	0	0
2024-03-13T09:45:24.222Z	0	0
2024-03-13T09:45:54.995Z	0	0
2024-03-13T09:46:26.027Z	0	0
2024-03-13T09:47:03.455Z	0	0
2024-03-13T09:47:33.356Z	0	0
2024-03-13T09:48:03.897Z	0	0
2024-03-13T09:48:33.858Z	0	0
2024-03-13T09:49:03.917Z	0	0
2024-03-13T09:49:34.458Z	0	0
2024-03-13T09:50:05.966Z	0	0
2024-03-13T09:50:37.360Z	0	0
2024-03-13T09:51:06.899Z	0	0
2024-03-13T09:51:38.006Z	0	0
2024-03-13T09:52:08.989Z	0	0
2024-03-13T09:52:39.089Z	0	0
2024-03-13T09:53:09.882Z	0	0
2024-03-13T09:53:40.870Z	0	0
2024-03-13T09:54:11.983Z	0	0
2024-03-13T09:54:41.873Z	0	0
2024-03-13T09:55:12.047Z	0	0
2024-03-13T09:55:42.977Z	0	0
2024-03-13T09:56:13.094Z	0	0
2024-03-13T09:56:42.995Z	0	0
2024-03-13T09:57:13.299Z	0	0
2024-03-13T09:57:43.929Z	0	0
2024-03-13T09:58:22.100Z	0	0
2024-03-13T09:58:25.239Z	0	0
2024-03-13T09:58:55.961Z	0	0
2024-03-13T09:59:26.892Z	0	0
2024-03-13T09:59:56.477Z	0	0
2024-03-13T10:00:28.033Z	0	0
2024-03-13T10:00:57.982Z	0	0
2024-03-13T10:01:29.196Z	0	0
2024-03-13T10:01:59.932Z	0	0
2024-03-13T10:02:30.047Z	0	0
2024-03-13T10:03:00.981Z	0	0
2024-03-13T10:03:31.976Z	0	0
2024-03-13T10:04:02.375Z	0	0
2024-03-13T10:04:32.898Z	0	0
2024-03-13T10:05:02.926Z	0	0
2024-03-13T10:05:33.458Z	0	0
2024-03-13T10:06:04.977Z	0	0
2024-03-13T10:06:35.584Z	0	0
2024-03-13T10:07:06.465Z	0	0
2024-03-13T10:07:44.147Z	0	0
2024-03-13T10:08:15.213Z	0	0
2024-03-13T10:08:45.061Z	0	0
2024-03-13T10:09:15.993Z	0	0
2024-03-13T10:09:47.017Z	0	0
2024-03-13T10:10:16.971Z	0	0
2024-03-13T10:10:47.696Z	0	0
2024-03-13T10:11:18.063Z	0	0
2024-03-13T10:11:49.221Z	0	0
2024-03-13T10:12:19.024Z	0	0
2024-03-13T10:12:49.842Z	0	0
2024-03-13T10:13:19.930Z	0	0
2024-03-13T10:14:00.209Z	0	0
2024-03-13T10:14:40.345Z	0	0
2024-03-13T10:14:43.904Z	0	0
2024-03-13T10:15:14.955Z	0	0
2024-03-13T10:15:45.953Z	0	0
2024-03-13T10:16:15.879Z	0	0
2024-03-13T10:16:47.035Z	0	0
2024-03-13T10:17:17.937Z	0	0
2024-03-13T10:17:48.912Z	0	0
2024-03-13T10:18:18.530Z	0	0
2024-03-13T10:18:57.401Z	0	0
2024-03-13T10:19:28.036Z	0	0
2024-03-13T10:19:58.940Z	0	0
2024-03-13T10:20:30.239Z	0	0
2024-03-13T10:20:59.925Z	0	0
2024-03-13T10:21:42.102Z	0	0
2024-03-13T10:21:47.064Z	0	0
2024-03-13T10:22:45.907Z	0	0
2024-03-13T10:23:14.779Z	0	0
2024-03-13T10:23:45.879Z	0	0
2024-03-13T10:23:48.360Z	0	0
2024-03-13T10:23:51.344Z	0	0
2024-03-13T10:23:54.963Z	0	0
2024-03-13T10:23:59.561Z	0	0
2024-03-13T10:24:02.527Z	0	0
2024-03-13T10:24:33.359Z	0	0
2024-03-13T11:40:39.368Z	52.342725	14.555047
2024-03-13T11:41:27.139Z	0	0
2024-03-13T11:41:30.820Z	0	0
2024-03-13T11:41:34.465Z	0	0
2024-03-13T11:41:38.174Z	0	0
2024-03-13T11:41:42.943Z	0	0
2024-03-13T11:43:53.608Z	0	0
2024-03-13T11:46:07.999Z	0	0
2024-03-13T11:46:42.024Z	0	0
2024-03-13T11:46:45.716Z	0	0
2024-03-13T11:46:58.657Z	0	0
2024-03-13T11:47:02.881Z	0	0
2024-03-13T11:47:07.049Z	0	0
2024-03-13T11:49:12.915Z	0	0
2024-03-13T11:51:19.091Z	0	0
2024-03-13T11:51:52.979Z	0	0
2024-03-13T11:51:56.662Z	0	0
2024-03-13T11:52:00.338Z	0	0
2024-03-13T11:52:05.467Z	0	0
2024-03-13T11:52:35.840Z	0	0
2024-03-13T11:53:05.889Z	0	0
2024-03-13T11:53:36.427Z	0	0
2024-03-13T11:54:08.087Z	0	0
2024-03-13T11:54:38.006Z	0	0
2024-03-13T11:55:18.223Z	0	0
2024-03-13T11:55:48.914Z	0	0
2024-03-13T11:56:20.059Z	0	0
2024-03-13T11:56:49.397Z	0	0
2024-03-13T11:57:20.937Z	0	0
2024-03-13T11:57:51.439Z	0	0
2024-03-13T11:58:27.861Z	0	0
2024-03-13T11:58:58.089Z	0	0
2024-03-13T11:59:27.374Z	0	0
2024-03-13T11:59:57.883Z	0	0
2024-03-13T12:00:28.233Z	0	0
2024-03-13T12:00:58.395Z	0	0
2024-03-13T12:01:30.105Z	0	0
2024-03-13T12:02:01.065Z	0	0
2024-03-13T12:02:30.410Z	0	0
2024-03-13T12:03:02.298Z	0	0
2024-03-13T12:03:32.815Z	0	0
2024-03-13T12:04:03.550Z	0	0
2024-03-13T12:04:34.202Z	0	0
2024-03-13T12:05:05.005Z	0	0
2024-03-13T12:05:35.486Z	0	0
2024-03-13T12:06:05.897Z	0	0
2024-03-13T12:06:35.628Z	0	0
2024-03-13T12:07:06.577Z	0	0
2024-03-13T12:07:46.424Z	0	0
2024-03-13T12:07:50.094Z	0	0
2024-03-13T12:08:20.840Z	0	0
2024-03-13T12:08:51.456Z	0	0
2024-03-13T12:09:22.437Z	0	0
2024-03-13T12:09:52.486Z	0	0
2024-03-13T12:10:23.988Z	0	0
2024-03-13T12:10:55.053Z	0	0
2024-03-13T12:11:25.837Z	0	0
2024-03-13T12:11:56.874Z	0	0
2024-03-13T12:12:27.380Z	0	0
2024-03-13T12:13:09.008Z	0	0
2024-03-13T12:13:43.918Z	0	0
2024-03-13T12:14:13.581Z	0	0
2024-03-13T12:14:43.541Z	0	0
2024-03-13T12:15:14.915Z	0	0
2024-03-13T12:15:45.910Z	0	0
2024-03-13T12:16:16.959Z	0	0
2024-03-13T12:16:47.031Z	0	0
2024-03-13T12:17:17.099Z	0	0
2024-03-13T12:17:46.857Z	0	0
2024-03-13T12:18:17.952Z	0	0
2024-03-13T12:18:58.435Z	0	0
2024-03-13T12:19:01.946Z	0	0
2024-03-13T12:19:32.671Z	0	0
2024-03-13T12:20:03.929Z	0	0
2024-03-13T12:20:33.933Z	0	0
2024-03-13T12:21:04.922Z	0	0
2024-03-13T12:21:34.911Z	0	0
2024-03-13T12:22:04.439Z	0	0
2024-03-13T12:22:36.797Z	0	0
2024-03-13T12:23:07.887Z	0	0
2024-03-13T12:23:37.907Z	0	0
2024-03-13T12:24:08.442Z	0	0
2024-03-13T12:24:37.974Z	0	0
2024-03-13T12:25:09.428Z	0	0
2024-03-13T15:15:50.030Z	0	0
2024-03-13T15:16:01.819Z	0	0
2024-03-13T15:16:05.740Z	0	0
2024-03-13T15:16:10.327Z	0	0
2024-03-13T15:16:40.285Z	0	0
2024-03-13T15:17:11.326Z	0	0
2024-03-13T15:17:14.783Z	0	0
2024-03-13T15:17:44.313Z	0	0
2024-03-13T15:18:15.747Z	0	0
2024-03-13T15:18:55.575Z	0	0
2024-03-13T15:19:25.875Z	0	0
2024-03-13T15:19:56.904Z	0	0
2024-03-13T15:20:27.144Z	0	0
2024-03-13T15:20:57.054Z	0	0
2024-03-13T15:21:28.032Z	0	0
2024-03-13T15:21:58.899Z	0	0
2024-03-13T15:22:28.475Z	0	0
2024-03-13T15:22:58.914Z	0	0
2024-03-13T15:23:29.904Z	0	0
2024-03-13T15:24:01.085Z	0	0
2024-03-13T15:24:32.053Z	0	0
2024-03-13T15:25:02.665Z	0	0
2024-03-13T15:25:43.697Z	0	0
2024-03-13T15:26:13.470Z	0	0
2024-03-13T15:26:45.145Z	0	0
2024-03-13T15:27:16.222Z	0	0
2024-03-13T15:27:55.509Z	0	0
2024-03-13T15:27:59.110Z	0	0
2024-03-13T15:28:30.273Z	0	0
2024-03-13T15:29:00.925Z	0	0
2024-03-13T15:29:31.527Z	0	0
2024-03-13T15:30:02.361Z	0	0
2024-03-13T15:30:34.091Z	0	0
2024-03-13T15:31:04.363Z	0	0
2024-03-13T15:31:34.480Z	0	0
2024-03-13T15:32:04.917Z	0	0
2024-03-13T15:32:36.892Z	0	0
2024-03-13T15:33:05.864Z	0	0
2024-03-13T15:33:29.869Z	0	0
2024-03-13T15:33:54.396Z	52.341685	14.55304
2024-03-13T15:34:13.872Z	0	0
2024-03-13T15:34:16.877Z	0	0
2024-03-13T15:34:47.316Z	0	0
2024-03-13T15:35:00.459Z	0	0
2024-03-13T15:35:57.791Z	0	0
2024-03-13T15:36:07.827Z	0	0
2024-03-13T15:36:11.387Z	0	0
2024-03-13T15:36:41.622Z	0	0
2024-03-13T15:37:11.989Z	0	0
2024-03-13T15:37:37.937Z	52.34016	14.551837
2024-03-13T15:38:07.114Z	0	0
2024-03-13T15:38:10.828Z	0	0
2024-03-13T15:38:23.398Z	0	0
2024-03-13T15:38:35.616Z	0	0
2024-03-13T15:39:33.546Z	52.339307	14.551169
2024-03-13T15:39:57.164Z	52.339307	14.551169
2024-03-13T15:40:37.190Z	0	0
2024-03-13T15:41:46.169Z	52.337922	14.548484
2024-03-13T15:43:01.957Z	0	0
2024-03-13T15:44:52.894Z	0	0
2024-03-13T15:44:57.963Z	0	0
2024-03-13T15:45:47.412Z	0	0
2024-03-13T15:46:45.931Z	0	0
2024-03-13T15:46:59.820Z	0	0
2024-03-13T15:47:03.383Z	0	0
2024-03-13T15:47:28.076Z	0	0
2024-03-13T15:48:54.387Z	0	0
2024-03-13T15:48:57.978Z	0	0
2024-03-13T15:51:59.101Z	0	0
2024-03-13T15:52:01.718Z	0	0
2024-03-13T15:52:05.260Z	0	0
2024-03-13T15:52:53.392Z	0	0
2024-03-13T15:54:45.143Z	0	0
2024-03-13T15:54:48.146Z	0	0
2024-03-13T15:55:13.192Z	0	0
2024-03-13T15:55:16.836Z	0	0
2024-03-13T15:55:20.397Z	0	0
2024-03-13T15:55:51.349Z	0	0
2024-03-13T15:55:58.954Z	0	0
2024-03-13T15:56:02.947Z	0	0
2024-03-13T15:56:06.866Z	0	0
2024-03-13T15:57:05.891Z	0	0
2024-03-13T17:19:31.100Z	52.335444	14.520509
2024-03-13T17:19:47.409Z	0	0
2024-03-13T17:20:03.255Z	0	0
2024-03-13T17:20:26.266Z	0	0
2024-03-13T17:21:07.727Z	0	0
2024-03-13T17:21:24.363Z	0	0
2024-03-13T17:21:27.327Z	0	0
2024-03-13T17:21:30.869Z	0	0
2024-03-13T17:21:43.866Z	0	0
2024-03-13T17:21:56.288Z	0	0
2024-03-13T17:21:59.995Z	0	0
2024-03-13T17:22:20.485Z	0	0
2024-03-13T17:22:59.660Z	0	0
2024-03-13T17:23:06.868Z	0	0
2024-03-13T17:23:09.876Z	0	0
2024-03-13T17:23:12.411Z	0	0
2024-03-13T17:23:15.905Z	0	0
2024-03-13T17:23:45.961Z	52.337917	14.538999
2024-03-13T17:24:21.349Z	0	0
2024-03-13T17:24:24.947Z	0	0
2024-03-13T17:24:30.066Z	0	0
2024-03-13T17:24:32.285Z	0	0
2024-03-13T17:24:36.073Z	0	0
2024-03-13T17:24:39.325Z	0	0
2024-03-13T17:24:42.406Z	0	0
2024-03-13T17:24:45.334Z	0	0
2024-03-13T17:24:48.910Z	0	0
2024-03-13T17:24:51.936Z	0	0
2024-03-13T17:24:54.363Z	0	0
2024-03-13T17:24:57.852Z	0	0
2024-03-13T17:25:00.871Z	0	0
2024-03-13T17:25:03.856Z	0	0
2024-03-13T17:25:06.857Z	0	0
2024-03-13T17:25:21.051Z	0	0
2024-03-13T17:25:23.914Z	0	0
2024-03-13T17:25:27.880Z	0	0
2024-03-13T17:25:35.437Z	0	0
2024-03-13T17:25:38.838Z	0	0
2024-03-13T17:25:44.415Z	0	0
2024-03-13T17:25:49.856Z	0	0
